id,title,year,month,day,hour,minute,url,link
9129,外交部：中方要求刚果（金）政府保护中国公民安全--国际--人民网,2016,9,22,20,37,http://world.people.com.cn/n1/2016/0922/c1002-28734238.html,2
9130,新华网评：应对全球气候变化的关键一步--国际--人民网,2016,9,4,14,30,http://world.people.com.cn/n1/2016/0904/c1002-28689812.html,5
9131,国际社会高度评价中美批准气候变化《巴黎协定》--国际--人民网,2016,9,4,13,0,http://world.people.com.cn/n1/2016/0904/c1002-28689759.html,5
9132,李克强抵达纽约出席第71届联合国大会系列高级别会议--国际--人民网,2016,9,19,9,45,http://world.people.com.cn/n1/2016/0919/c1002-28723909.html,4
9133,人道救援车队遭遇袭击 叙利亚停火面临严重威胁--国际--人民网,2016,9,22,8,32,http://world.people.com.cn/n1/2016/0922/c1002-28732258.html,7
9134,刘结一：中方始终以实际行动支持安理会改进工作方法--国际--人民网,2016,7,20,7,51,http://world.people.com.cn/n1/2016/0720/c1002-28568002.html,0
9135,潘基文：对任何国家事务的军事干预都是不可接受的--国际--人民网,2016,7,16,10,31,http://world.people.com.cn/n1/2016/0716/c1002-28559435.html,1
9136,潘基文谴责沙特多地遭恐怖袭击--国际--人民网,2016,7,6,5,7,http://world.people.com.cn/n1/2016/0706/c1002-28527395.html,0
9137,票数三连胜 古特雷斯领跑联合国秘书长遴选--国际--人民网,2016,8,31,8,39,http://world.people.com.cn/n1/2016/0831/c1002-28679324.html,6
9138,特朗普正式接受共和党总统提名并发表“法律与秩序”主题演讲--国际--人民网,2016,7,22,11,19,http://world.people.com.cn/n1/2016/0722/c1002-28577267.html,5
9139,险遭叙利亚军机轰炸　美军高官放狠话--国际--人民网,2016,8,23,8,1,http://world.people.com.cn/n1/2016/0823/c1002-28656843.html,0
9140,南非地方选举受大风天气影响 3人投票期间身亡--国际--人民网,2016,8,4,4,52,http://world.people.com.cn/n1/2016/0804/c1002-28609099.html,5
9141,陆克文欲竞聘联合国秘书长 胜算几何？--国际--人民网,2016,7,19,8,11,http://world.people.com.cn/n1/2016/0719/c1002-28564764.html,1
9142,金砖银行投资覆盖所有成员国--国际--人民网,2016,11,28,4,51,http://world.people.com.cn/n1/2016/1128/c1002-28900602.html,2
9143,西方六国领导人会晤 称支持维持对俄制裁--国际--人民网,2016,11,19,11,10,http://world.people.com.cn/n1/2016/1119/c1002-28881076.html,5
9144,菲律宾加强东盟峰会安保措施--国际--人民网,2017,4,25,5,7,http://world.people.com.cn/n1/2017/0425/c1002-29232960.html,4
9145,杜特尔特感谢中国支持菲律宾经济发展--国际--人民网,2017,3,24,20,44,http://world.people.com.cn/n1/2017/0324/c1002-29168033.html,6
9146,南海仲裁案不可能成为中国和东盟之间的问题--国际--人民网,2017,1,11,4,13,http://world.people.com.cn/n1/2017/0111/c1002-29013551.html,5
9147,俄军舰到访马尼拉 杜特尔特登舰参观交流--国际--人民网,2017,1,8,9,24,http://world.people.com.cn/n1/2017/0108/c1002-29006406.html,4
9148,中菲将设双边协商机制单独处理南海争端--国际--人民网,2017,1,5,7,14,http://world.people.com.cn/n1/2017/0105/c1002-28999472.html,5
9149,驻东盟使团举办援外培训学员春节联谊活动--国际--人民网,2017,1,19,14,22,http://world.people.com.cn/n1/2017/0119/c1002-29036259.html,4
9150,“两年仅仅是开始”--国际--人民网,2018,1,27,5,32,http://world.people.com.cn/n1/2018/0127/c1002-29790220.html,2
9151,张江汀：全力冲刺以最佳状态迎接上合组织青岛峰会--国际--人民网,2018,5,9,9,41,http://world.people.com.cn/n1/2018/0509/c1002-29974393.html,7
9152,自主自信的开放选择（开放谈）--国际--人民网,2018,4,24,8,43,http://world.people.com.cn/n1/2018/0424/c1002-29945552.html,6
9153,媒体高度关注G20杭州峰会成“热点”--国际--人民网,2016,9,6,16,0,http://world.people.com.cn/n1/2016/0906/c1002-28695620.html,7
9154,张江汀谈上合峰会筹备:注重把握五方面工作 已具备召开条件--国际--人民网,2018,5,9,9,44,http://world.people.com.cn/n1/2018/0509/c1002-29974408.html,6
9155,“再次拥抱他们，是我最大的心愿”（第一现场）--国际--人民网,2017,5,3,5,27,http://world.people.com.cn/n1/2017/0503/c1002-29249755.html,5
9156,僵尸企业削弱日本经济活力（经济透视）--国际--人民网,2017,4,18,8,32,http://world.people.com.cn/n1/2017/0418/c1002-29217851.html,2
9157,新平台 新机遇（丝路新语）--国际--人民网,2016,9,23,4,9,http://world.people.com.cn/n1/2016/0923/c1002-28734385.html,2
9158,孔子学院参与泰国东部经济走廊建设--国际--人民网,2018,4,30,8,54,http://world.people.com.cn/n1/2018/0430/c1002-29958352.html,6
9159,中国人民大学与海航集团签署合作协议--国际--人民网,2018,4,28,13,44,http://world.people.com.cn/n1/2018/0428/c42354-29956957.html,6
9160,世界大学智库联盟在中国人民大学成立--国际--人民网,2018,3,25,11,29,http://world.people.com.cn/n1/2018/0325/c1002-29887329.html,4
9161,中泰联合培养航空服务人才--国际--人民网,2018,3,22,19,17,http://world.people.com.cn/n1/2018/0322/c1002-29883663.html,4
9162,李克强同特立尼达和多巴哥总理罗利会谈--国际--人民网,2018,5,15,4,35,http://world.people.com.cn/n1/2018/0515/c1002-29989995.html,2
9163,中国驻蒙古使馆邢海明大使举行记者招待会宣介“两会”精神--国际--人民网,2018,3,22,18,57,http://world.people.com.cn/n1/2018/0322/c1002-29883649.html,1
9164,从“海道辐辏”到“海铁通道”——中欧货轮丝路万里起航记--国际--人民网,2017,4,19,11,9,http://world.people.com.cn/n1/2017/0419/c1002-29221879.html,3
9165,西班牙IE商学院举办狗年新春庆祝活动--国际--人民网,2018,2,21,10,22,http://world.people.com.cn/n1/2018/0221/c1002-29827154.html,2
9166,英园举行中英文化经贸交流庆祝会--国际--人民网,2018,1,31,10,5,http://world.people.com.cn/n1/2018/0131/c1002-29797572.html,8
9167,深圳至布鲁塞尔直飞航线开通--国际--人民网,2018,3,21,8,23,http://world.people.com.cn/n1/2018/0321/c1002-29879959.html,3
9168,加强西北区域统筹协调推进一带一路建设--国际--人民网,2018,3,9,8,3,http://world.people.com.cn/n1/2018/0309/c1002-29857208.html,7
9169,汇聚磅礴的活力（出访归来）--国际--人民网,2018,2,6,4,21,http://world.people.com.cn/n1/2018/0206/c1002-29807177.html,1
9170,俄计划在国际空间站退役后建新空间站--国际--人民网,2018,1,24,13,23,http://world.people.com.cn/n1/2018/0124/c1002-29784243.html,4
9171,欧洲第二大港货运吞吐量连续５年创新高--国际--人民网,2018,1,24,13,16,http://world.people.com.cn/n1/2018/0124/c1002-29784219.html,4
9172,走起！ 一带一路--国际--人民网,2017,5,14,9,11,http://world.people.com.cn/n1/2017/0514/c1002-29273599.html,8
9173,“脱欧”不打紧，还有“全球化”（环球热点）--国际--人民网,2018,2,1,5,45,http://world.people.com.cn/n1/2018/0201/c1002-29798923.html,7
9174,泰国用直升机转运黑熊时致其摔死 当局展开调查--国际--人民网,2017,3,1,15,31,http://world.people.com.cn/n1/2017/0301/c1002-29116744.html,1
9175,菲南部强震造成超过300栋建筑受损 当局全力抢修--国际--人民网,2017,2,12,15,13,http://world.people.com.cn/n1/2017/0212/c1002-29075059.html,1
9176,菲地方官员确认地震造成7人死亡--国际--人民网,2017,2,11,21,2,http://world.people.com.cn/n1/2017/0211/c1002-29074537.html,5
9177,综述：多重因素导致印尼６．４级地震伤亡惨重--国际--人民网,2016,12,8,8,27,http://world.people.com.cn/n1/2016/1208/c1002-28933867.html,3
9178,研究显示特大地震多发生在平直断层--国际--人民网,2016,11,25,14,30,http://world.people.com.cn/n1/2016/1125/c1002-28896574.html,5
9179,阿根廷智利边界附近发生6.4级地震 暂无损伤报告--国际--人民网,2016,11,21,10,24,http://world.people.com.cn/n1/2016/1121/c1002-28884110.html,3
9180,新西兰地震高震级、浅震源为何伤亡小？--国际--人民网,2016,11,16,16,27,http://world.people.com.cn/n1/2016/1116/c1002-28873329.html,3
9181,瑞士放宽移民入籍政策--国际--人民网,2017,2,15,5,5,http://world.people.com.cn/n1/2017/0215/c1002-29081002.html,6
9182,新版中国“绿卡”年内将启用 强化身份证明功能--国际--人民网,2017,2,7,9,5,http://world.people.com.cn/n1/2017/0207/c1002-29063179.html,1
9183,中国与东盟建立劳动力自由流动示范区可实现双赢--国际--人民网,2016,11,29,17,20,http://world.people.com.cn/n1/2016/1129/c1002-28910472.html,4
9184,北约防长会又谈增军费 各国国防开支须增至GDP2%--国际--人民网,2017,2,15,16,50,http://world.people.com.cn/n1/2017/0215/c1002-29083531.html,3
9185,降低成本 日本拟用人工智能取代化学品毒性试验--国际--人民网,2017,2,6,15,4,http://world.people.com.cn/n1/2017/0206/c1002-29061456.html,2
9186,唐骏：机器人时代已如梦初醒--国际--人民网,2016,12,21,8,52,http://world.people.com.cn/n1/2016/1221/c1002-28965850.html,3
9187,站在“风口”上的机器人（科技大观）--国际--人民网,2016,12,17,4,33,http://world.people.com.cn/n1/2016/1217/c1002-28956523.html,2
9188,英国医疗委员会：医生士气低落 置患者于危险境地--国际--人民网,2016,10,27,19,39,http://world.people.com.cn/n1/2016/1027/c1002-28814131.html,1
9189,美国电视台采访女机器人 智能程度令人吃惊--国际--人民网,2016,10,18,9,52,http://world.people.com.cn/n1/2016/1018/c1002-28787643.html,1
9190,新技术有望无需卵子就能“造人”--国际--人民网,2016,9,14,14,57,http://world.people.com.cn/n1/2016/0914/c1002-28716446.html,0
9191,机器人带表情 人类更欢迎--国际--人民网,2016,8,24,9,15,http://world.people.com.cn/n1/2016/0824/c1002-28661241.html,0
9192,澳科学家开发出金属镁冶炼新技术--国际--人民网,2016,7,21,12,24,http://world.people.com.cn/n1/2016/0721/c1002-28573461.html,1
9193,薛荣久：中国一直切实恪守世贸组织规则--国际--人民网,2016,11,30,18,58,http://world.people.com.cn/n1/2016/1130/c1002-28915266.html,6
9194,美国扩大对中国原材料出口限制措施的诉讼标的--国际--人民网,2016,7,20,9,46,http://world.people.com.cn/n1/2016/0720/c1002-28569496.html,1
9195,经费超支 安倍称削减东京奥运筹办成本势在必行--国际--人民网,2016,10,13,10,13,http://world.people.com.cn/n1/2016/1013/c1002-28775899.html,5
9196,报告显示：澳教师薪资结构待调整--国际--人民网,2016,9,19,20,32,http://world.people.com.cn/n1/2016/0919/c1002-28725172.html,7
9197,共同推动中拉命运共同体建设--国际--人民网,2018,5,27,5,58,http://world.people.com.cn/n1/2018/0527/c1002-30015780.html,7
9198,艾力更·依明巴海访问塔吉克斯坦--国际--人民网,2018,5,26,4,50,http://world.people.com.cn/n1/2018/0526/c1002-30015171.html,2
9199,“带来看得见摸得着的福祉”--国际--人民网,2018,5,20,5,11,http://world.people.com.cn/n1/2018/0520/c1002-30000919.html,7
9200,外交部谈朝将“重新考虑”朝美领导人会晤 --国际--人民网,2018,5,16,19,21,http://world.people.com.cn/n1/2018/0516/c1002-29994983.html,6
9201,构建人类命运共同体，习近平这些话语深入人心--国际--人民网,2018,1,24,10,1,http://world.people.com.cn/n1/2018/0124/c1002-29783931.html,8
9202,这本书让我理解中国（国际论坛·外国人读《习近平谈治国理政》）--国际--人民网,2018,4,2,4,55,http://world.people.com.cn/n1/2018/0402/c1002-29901158.html,6
9203,美媒聚焦中国两会 关注经济增长目标及污染治理举措--国际--人民网,2018,3,7,9,52,http://world.people.com.cn/n1/2018/0307/c1002-29853274.html,2
9204,为人民谋幸福 为民族谋复兴 为世界谋大同--国际--人民网,2018,4,9,7,21,http://world.people.com.cn/n1/2018/0409/c1002-29913061.html,7
9205,凝聚更多智慧与共识--国际--人民网,2017,5,11,8,44,http://world.people.com.cn/n1/2017/0511/c1002-29268157.html,6
9206,刘延东会见南非艺术和文化部部长姆特特瓦--国际--人民网,2017,4,26,11,32,http://world.people.com.cn/n1/2017/0426/c1002-29237877.html,7
9207,英国官员洛科克获任联合国人道主义事务高官--国际--人民网,2017,5,13,10,25,http://world.people.com.cn/n1/2017/0513/c1002-29273027.html,7
9208,马来西亚引进中关村“藤蔓计划”--国际--人民网,2018,1,24,15,45,http://world.people.com.cn/n1/2018/0124/c1002-29784641.html,1
9209,中关村硅谷创新中心招才引智新方式：引“才”留“人”--国际--人民网,2017,3,7,16,58,http://world.people.com.cn/n1/2017/0307/c1002-29129869.html,0
9210,“丝绸之路旅游年”推介闪亮洛杉矶旅游展--国际--人民网,2017,2,20,21,45,http://world.people.com.cn/n1/2017/0220/c1002-29094537.html,1
9211,打造世界人才的“筑梦空间”（观点）--国际--人民网,2017,1,18,8,27,http://world.people.com.cn/n1/2017/0118/c1002-29031599.html,1
9212,英首相：英国“脱欧”拒做金融领域“规则接受者”--国际--人民网,2018,3,8,7,19,http://world.people.com.cn/n1/2018/0308/c1002-29854738.html,5
9213,特雷莎·梅：英国很荣幸成为首届中国国际进口博览会主宾国--国际--人民网,2018,2,2,15,13,http://world.people.com.cn/n1/2018/0202/c1002-29803187.html,6
9214,特雷莎·梅：拥抱中英关系“黄金时代”--国际--人民网,2018,1,30,21,28,http://world.people.com.cn/n1/2018/0130/c1002-29796346.html,7
9215,中国国际进口博览会将拓宽德企入华大门--国际--人民网,2018,1,26,13,19,http://world.people.com.cn/n1/2018/0126/c1002-29789533.html,6
9216,专访：“一带一路”为中英合作带来“黄金机遇”——访中国驻英国大使刘晓明--国际--人民网,2017,5,13,20,45,http://world.people.com.cn/n1/2017/0513/c1002-29273317.html,6
9217,上海清算所在伦敦开设首家海外办事处--国际--人民网,2017,3,22,17,14,http://world.people.com.cn/n1/2017/0322/c1002-29162476.html,1
9218,中英关系处于承上启下、继往开来的重要节点--国际--人民网,2017,1,4,19,5,http://world.people.com.cn/n1/2017/0104/c1002-28999115.html,1
9219,??伦敦2016“秋季文化季”开幕 市长表示：伦敦是开放的--国际--人民网,2016,8,22,3,48,http://world.people.com.cn/n1/2016/0822/c1002-28653140.html,2
9220,英媒：英国首相选择提前大选的前因与后果--国际--人民网,2017,4,24,8,17,http://world.people.com.cn/n1/2017/0424/c1002-29230521.html,7
9221,英国48家集团俱乐部举行春节晚宴--国际--人民网,2017,1,25,20,14,http://world.people.com.cn/n1/2017/0125/c1002-29049546.html,4
9222,中古签署１０项出版合作协议--国际--人民网,2018,2,3,14,48,http://world.people.com.cn/n1/2018/0203/c1002-29804151.html,3
9223,让中国图书火到阿拉伯（“一带一路”·合作共赢）--国际--人民网,2017,4,30,9,27,http://world.people.com.cn/n1/2017/0430/c1002-29245480.html,7
9224,中国学术“走出去”：中国社会科学出版社法国分社在波尔多成立 --国际--人民网,2017,4,11,8,42,http://world.people.com.cn/n1/2017/0411/c1002-29201762.html,3
9225,《芈月传》泰文版亮相曼谷国际书展--国际--人民网,2017,4,6,11,8,http://world.people.com.cn/n1/2017/0406/c1002-29192890.html,0
9226,中印经贸交流助推印度“汉语热”--国际--人民网,2018,4,24,20,25,http://world.people.com.cn/n1/2018/0424/c1002-29947896.html,3
9227,商务部新闻发言人应询答记者问--国际--人民网,2018,5,4,16,9,http://world.people.com.cn/n1/2018/0504/c1002-29966073.html,7
9228,中兴发声明:美国商务部制裁极不公平，我们不能接受！--国际--人民网,2018,4,20,9,48,http://world.people.com.cn/n1/2018/0420/c1002-29939436.html,4
9229,洪明基：“一国两制”用好，香港的出路就有了--国际--人民网,2018,5,20,14,40,http://world.people.com.cn/n1/2018/0520/c1002-30001307.html,4
9230,美撤销邀请中方参加2018年环太平洋军演 外交部回应--国际--人民网,2018,5,24,18,11,http://world.people.com.cn/n1/2018/0524/c1002-30012470.html,8
9231,《叶鹤诗选》首发式暨中国古代人物影视研讨会在美举行--国际--人民网,2018,4,18,7,32,http://world.people.com.cn/n1/2018/0418/c1002-29932800.html,1
9232,2017社科文献十大热词--国际--人民网,2018,2,13,13,46,http://world.people.com.cn/n1/2018/0213/c351610-29822824.html,3
